raw_id,chat,message_date,text_len,audit_class,usefulness,system_result,coverage_reason,intake_status,queue_status,batch_status,run_id,run_status,final_decision,single_score,material_count,embedding_count,preview
275,"founderStack / Общение, знакомства",2026-06-23T17:44:16+00:00,43,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Я просто хз что в этом мир еще можно делать
276,ОМ: Флудилка,2026-06-23T17:44:51+00:00,173,NOT_USEFUL,18,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"Ребят, кто в Краснодарском крае, как у вас там с мобильным интернетом? Как с белыми списками? Если все плохо, то как обходите? Лечу в Геленджик скоро, хочу обстановку узнать"
277,Vibe GIG Мастерская,2026-06-23T17:47:31+00:00,21,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,через сутки сдохнет?)
278,Vibe Dev,2026-06-23T17:47:36+00:00,0,NOT_USEFUL,0,INTAKE_SKIPPED,text_extraction_empty_or_no_text,SKIPPED,,,,,,,0,0,
279,Vibe Dev,2026-06-23T17:47:57+00:00,25,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Ну так, просто к сведенью"
280,Vibemode,2026-06-23T17:48:06+00:00,10,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Я 5.5 юзаю
281,"founderStack / Общение, знакомства",2026-06-23T17:48:23+00:00,65,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"я тоже, хочу просто взять байк и объездить весь вьетнам и тайланд"
282,"founderStack / Общение, знакомства",2026-06-23T17:48:40+00:00,20,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,посетить японию тоже
283,"founderStack / Общение, знакомства",2026-06-23T17:49:08+00:00,21,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Ну можно же совмещать
284,"founderStack / Общение, знакомства",2026-06-23T17:49:27+00:00,74,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Ты и щас по идее совмещаешь уже несколько разных деятельности одновременно
285,Vibe GIG Мастерская,2026-06-23T17:49:41+00:00,382,TROUBLESHOOTING,91,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,⚡️ Китайцы дропнули свой Mythos — рисовые гении обучили Qwythos-9B-Claude-Mythos-5 на основе Qwen3.5-9B и дали ему контекстное окно до 1️⃣🔤🔤🔤 токенов! Подробности: 🔅 Полный файн-тюнинг модели и всех параметров; 🔅 Обучение на данных Claude M
286,"founderStack / Общение, знакомства",2026-06-23T17:49:44+00:00,47,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"вообще да, но в найме тяжеловато наверное будет"
287,"founderStack / Общение, знакомства",2026-06-23T17:50:00+00:00,76,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"то есть мало удоволствия, получиться и хуево работать и хуево путешестовать)"
288,"founderStack / Общение, знакомства",2026-06-23T17:50:05+00:00,35,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Не работай в найме) работай на себя
289,Vibe GIG Мастерская,2026-06-23T17:50:07+00:00,657,TROUBLESHOOTING,100,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"⚡️Вышел ТУПОМЕТР для нейросетей — нашли топовый сервис, который в реальном времени показывает кто из ИИ топ-1, а кто «отупел» Сегодня, например, Gemini 3.1 Flash Lite просела по качеству ответов аж на 32%, а вот Claude и Kimi держатся на св"
290,Vibe GIG Мастерская,2026-06-23T17:50:07+00:00,0,NOT_USEFUL,0,INTAKE_SKIPPED,text_extraction_empty_or_no_text,SKIPPED,,,,,,,0,0,
291,"founderStack / Общение, знакомства",2026-06-23T17:50:14+00:00,22,NOT_USEFUL,14,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,вот это база подъехала
292,"founderStack / Общение, знакомства",2026-06-23T17:50:24+00:00,71,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Могу нанять жунов из универа и делегировать им свою работу с клод кодом
293,Vibemode,2026-06-23T17:50:30+00:00,50,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,5.5 high-xhigh для плана 5.4 medium для реализации
294,Vibe GIG Мастерская,2026-06-23T17:50:30+00:00,25,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,там балик просит пополнит
295,Vibe GIG Мастерская,2026-06-23T17:50:33+00:00,9,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,на доллар
296,Vibe GIG Мастерская,2026-06-23T17:50:35+00:00,11,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,после этого
297,"founderStack / Общение, знакомства",2026-06-23T17:50:36+00:00,91,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"(Ну на самом деле это не то что обычно люди думают, работать ты всё равно будешь на других)"
298,Vibe GIG Мастерская,2026-06-23T17:50:38+00:00,25,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,а чатгпт в боте стоит 1.5
299,Vibe GIG Мастерская,2026-06-23T17:50:42+00:00,27,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,и говорит что оставил балик
300,Vibe GIG Мастерская,2026-06-23T17:50:51+00:00,37,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"хз, похоже больше на наебку для уёбка"
301,Vibemode,2026-06-23T17:51:23+00:00,51,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Ну это если экономить без сильной потери в качестве
302,Vibemode,2026-06-23T17:51:53+00:00,61,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"А если у тебя pro x20, то можно на всё 5.5 xhigh использовать"
303,"founderStack / Общение, знакомства",2026-06-23T17:51:56+00:00,90,NOT_USEFUL,10,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"хорошо, если так то нужно работать 4 а в идеале 3 дня в неделю, тогда получиться кайфовать"
304,"founderStack / Общение, знакомства",2026-06-23T17:52:04+00:00,31,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,может лучше даже 4/4 как то так
305,"founderStack / Общение, знакомства",2026-06-23T17:52:05+00:00,3209,GUIDE_READY,100,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"📝 ⚖️ Юрисдикции, договоры и спорные сделки Обсуждали, как международные нормы по интеллектуальной собственности и банкротству работают на практике: где можно судиться, что реально оспаривается, а что упирается в сроки и юрисдикцию. Отдельно"
306,Vibe GIG Мастерская,2026-06-23T17:52:56+00:00,1390,GUIDE_READY,94,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"➡️📲1️⃣2️⃣3️⃣📲 🔥 АБУЗ AWS: ПОДНИМАЕМ ТОПОВЫЙ VPS БЕСПЛАТНО НА ПОЛГОДА Выкатил свежий мануал, как залутать мощный сервак от Amazon Web Services, собрать до 🟥200 на баланс и обойти все гео-ограничения. Проходим весь путь: от подмены IP и прохо"
307,Vibe GIG Мастерская,2026-06-23T17:52:56+00:00,891,GUIDE_READY,100,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"🏴‍☠️ Ребзи, OKX насыпает крипту за рефов (до 50$), но есть нюанс. Прогнал тестовый аккаунт, чтобы показать вам все этапы. Как видите сами, монету я получил. 🧠 Почему так вышло? Рандом? Возможно. Но смею предположить, что я сам триггернул ан"
308,Vibe GIG Мастерская,2026-06-23T17:53:01+00:00,11,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,[переслано]
309,Vibe GIG Мастерская,2026-06-23T17:55:09+00:00,6,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,наебка
310,Vibe GIG Мастерская,2026-06-23T17:55:10+00:00,45,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,[пе ГБ примерно занял... (скринов нету так ки
311,Vibe GIG Мастерская,2026-06-23T17:55:48+00:00,0,NOT_USEFUL,0,INTAKE_SKIPPED,text_extraction_empty_or_no_text,SKIPPED,,,,,,,0,0,
312,"founderStack / Общение, знакомства",2026-06-23T17:58:45+00:00,202,NOT_USEFUL,28,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Вот представим у тебя 1 миллиард долларов в банке лежит, ты живешь на доход от вкладов / инвестиций, у тебя нет нужды зарабатывать, хватит на всё что может понадобиться или захотеться обычному человекцу"
313,"founderStack / Общение, знакомства",2026-06-23T17:59:03+00:00,56,NOT_USEFUL,6,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Вот ты объездил на велике Вьетнам и Тайланд, что дальше?"
314,"founderStack / Общение, знакомства",2026-06-23T17:59:18+00:00,30,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,на велике сильно жестко будет)
315,Vibecoder Chat [Public],2026-06-23T18:00:00+00:00,91,NOT_USEFUL,8,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Напоминаем: перед тем как писать в чате, ознакомьтесь с правилами и нажмите ""Я соглашаюсь""."
316,"founderStack / Общение, знакомства",2026-06-23T18:00:06+00:00,47,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"просто так заспавнились, я их не заработал сам?"
317,"founderStack / Общение, знакомства",2026-06-23T18:00:09+00:00,19,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,тут большая разница
318,"founderStack / Общение, знакомства",2026-06-23T18:00:59+00:00,258,NOT_USEFUL,18,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,если я их заработал значит мне нравится зарабатывать а значит это то чем мне бы хотелось заниматься Если она вдруг появились как у тех людей которые выиграли билет в лоттерею я бы прожил свою лучшую гедонистическую жизнь что бы умереть несч
319,"founderStack / Общение, знакомства",2026-06-23T18:01:35+00:00,23,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Вот скорее этот вариант
321,"founderStack / Общение, знакомства",2026-06-23T18:01:44+00:00,9,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Что тогда
322,"founderStack / Общение, знакомства",2026-06-23T18:01:58+00:00,106,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"я бы их тупо тратил и деградировал или может быть даже читал книги и занимался спортом, тут тяжело сказать"
324,"founderStack / Общение, знакомства",2026-06-23T18:02:02+00:00,23,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Но я бы точно их сливал
331,"founderStack / Общение, знакомства",2026-06-23T18:02:29+00:00,136,NOT_USEFUL,18,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Ну представим что тебе финансового директора выдали бы, который бы не дал тебе тратить много и тем более сразу без особой важной причины"
333,"founderStack / Общение, знакомства",2026-06-23T18:02:46+00:00,88,NOT_USEFUL,10,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Давал бы ровно столько сколько нужно что бы ты и твоя семья не бедствовала и не страдала
335,ОМ: Резюме,2026-06-23T18:02:51+00:00,410,ANSWER_OR_EXPLANATION,58,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Добро пожаловать в стаю, @magadrovosex! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшег"
339,"founderStack / Общение, знакомства",2026-06-23T18:03:06+00:00,42,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,ну ты жизнь мажора с строгим папой описал)
340,"founderStack / Общение, знакомства",2026-06-23T18:03:07+00:00,40,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Что бы хватало на комфортный образ жизни
343,"founderStack / Общение, знакомства",2026-06-23T18:03:19+00:00,55,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Ну вот да, чё делал бы) о деньгах больше думать не надо"
350,"founderStack / Общение, знакомства",2026-06-23T18:03:48+00:00,132,NOT_USEFUL,28,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"всё от предпосылок зависит, те предпосылки которые я получил говорят что точно нужно тратить на девушек, путешествия и себя любимого"
355,"founderStack / Общение, знакомства",2026-06-23T18:04:05+00:00,99,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Может у кого то предпосылки такие типа заниматсья наукой или проф спортом, или благотворительностью"
