lab_message_id,raw_id,route,short_decision,has_reply,entity_count,preview
msg-00595,25126,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,какой-то анлок
msg-00596,25125,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Обуч по 60.
msg-00597,25124,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,вот мб
msg-00600,25121,CONTEXT_ONLY,CONTEXT_ONLY,False,0,так что особо там не расслабляйся
msg-00601,25120,CONTEXT_ONLY,CONTEXT_ONLY,False,0,иногда
msg-00602,25119,CONTEXT_ONLY,CONTEXT_ONLY,False,0,тоже мозг ебут
msg-00603,25118,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ну там активы
msg-00606,25115,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,я найти не могу(
msg-00608,25113,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Джабааааа
msg-00613,25108,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Не отвечает 5.5
msg-00620,25102,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Поебать
msg-00623,25098,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Суки
msg-00624,25097,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я не зафаршмачусь
msg-00626,25096,CONTEXT_ONLY,CONTEXT_ONLY,False,0,И голда в бу висит
msg-00628,25093,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Тот пидор
msg-00630,25091,CONTEXT_ONLY,CONTEXT_ONLY,False,0,+_
msg-00631,25090,CONTEXT_ONLY,CONTEXT_ONLY,False,0,такси стоит 2к
msg-00632,25089,CONTEXT_ONLY,CONTEXT_ONLY,False,0,в лс
msg-00633,25088,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А пидор кто тут
msg-00635,25087,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Это все понятно
msg-00636,25085,CONTEXT_ONLY,CONTEXT_ONLY,False,0,окей
msg-00638,25083,CONTEXT_ONLY,CONTEXT_ONLY,False,0,и уточню
msg-00643,25077,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,[все переслано]
msg-00644,25078,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ближе к нью будет понятно
msg-00645,25076,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,Анлак ловим
msg-00652,25069,CONTEXT_ONLY,CONTEXT_ONLY,False,0,окей не проблема
msg-00653,25068,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Прочитай соо даун
msg-00658,25063,CONTEXT_ONLY,CONTEXT_ONLY,False,0,какая
msg-00659,25062,CONTEXT_ONLY,CONTEXT_ONLY,False,0,У меня сегодня для тебя задача
msg-00660,25060,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Точно
msg-00662,25058,CONTEXT_ONLY,CONTEXT_ONLY,False,0,.
msg-00664,25056,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"шорт, понятно"
msg-00668,25052,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а и с добрым утром
msg-00669,25050,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,Блин
msg-00672,25048,CONTEXT_ONLY,CONTEXT_ONLY,False,0,О
msg-00675,25045,CONTEXT_ONLY,CONTEXT_ONLY,False,0,надо у мегаладона 2 спросить
msg-00678,25042,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,Это еще быстрее
msg-00681,25039,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,Одна хуйня
msg-00683,25037,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,Не
msg-00684,25036,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,А зпшку в крипту всадить
msg-00698,25021,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Умер
msg-00705,25013,CONTEXT_ONLY,CONTEXT_ONLY,False,0,поздняков. итоги
msg-00708,25007,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Чёто разщедрились
msg-00709,25006,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Это не только у тебя
msg-00710,25008,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Хуя
msg-00711,25005,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Зан?
msg-00713,25003,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ПХАХАХАХАХАХАХАХА
msg-00714,25002,CONTEXT_ONLY,CONTEXT_ONLY,False,0,хХАХАХА
msg-00715,25001,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"""каждый мох"""
msg-00720,24996,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,поделишься?
msg-00740,24976,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,долго но делает
msg-00741,24975,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,кодекс +- работает
msg-00743,24973,CONTEXT_ONLY,CONTEXT_ONLY,False,0,+
msg-00744,24971,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,Хм.. Сейчас попробую
msg-00745,24972,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Это у Бинанса
msg-00746,24970,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ждём 78
msg-00748,24968,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Не у одного
msg-00749,24967,CONTEXT_ONLY,CONTEXT_ONLY,False,0,бесплатно для всех))))) ура
msg-00750,24966,CONTEXT_ONLY,CONTEXT_ONLY,False,0,точно мир?
msg-00751,24965,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ошибки посыпались
msg-00756,24960,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Мишон
msg-00757,24959,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Кого искать то
msg-00758,24958,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ищи в архиве
msg-00761,24955,CONTEXT_ONLY,CONTEXT_ONLY,False,0,винда
msg-00763,24953,CONTEXT_ONLY,CONTEXT_ONLY,False,0,У тебя мак?
msg-00764,24952,CONTEXT_ONLY,CONTEXT_ONLY,False,0,моды тоже подтянулись
msg-00767,24949,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Сейчас ворк
msg-00770,24945,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А тут соскочил
msg-00773,24942,CONTEXT_ONLY,CONTEXT_ONLY,False,0,жди звоночка
msg-00774,24941,CONTEXT_ONLY,CONTEXT_ONLY,False,0,За слова
msg-00775,24940,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я с тебя спросил
msg-00776,24938,CONTEXT_ONLY,CONTEXT_ONLY,False,0,сейчас наберу ильдару
msg-00780,24935,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Или что
msg-00781,24934,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Чеченцев не уважаешь?
msg-00783,24930,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Да есть моменты
msg-00784,24932,CONTEXT_ONLY,CONTEXT_ONLY,False,0,10 долбаров
msg-00785,24931,CONTEXT_ONLY,CONTEXT_ONLY,False,0,оплата в арахисах
msg-00788,24928,CONTEXT_ONLY,CONTEXT_ONLY,False,0,приватка.кз
msg-00790,24925,CONTEXT_ONLY,CONTEXT_ONLY,False,0,изи
msg-00794,24921,CONTEXT_ONLY,CONTEXT_ONLY,False,0,марк леклерк?
msg-00796,24919,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Кто кто заработал?
msg-00797,24918,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я так и не понимать
msg-00798,24917,CONTEXT_ONLY,CONTEXT_ONLY,False,0,кто заработал
msg-00800,24915,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Кто кто?
msg-00801,24914,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я понял
msg-00802,24913,CONTEXT_ONLY,CONTEXT_ONLY,False,0,2+2=7
msg-00804,24910,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Да
msg-00805,24909,CONTEXT_ONLY,CONTEXT_ONLY,False,0,кто
msg-00806,24907,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А там иначе никак
msg-00809,24904,CONTEXT_ONLY,CONTEXT_ONLY,False,0,У меня у одного жив палка
msg-00813,24899,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Грех не знать
msg-00819,24895,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ну вот так
msg-00822,24887,CONTEXT_ONLY,CONTEXT_ONLY,False,0,average-> daily
msg-00823,24890,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ахпххаха
msg-00829,24880,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ебать
msg-00835,24877,CONTEXT_ONLY,CONTEXT_ONLY,False,0,изи ?
msg-00840,24872,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Перегрелся маленький
msg-00841,24871,CONTEXT_ONLY,CONTEXT_ONLY,False,0,отлеживается
msg-00843,24869,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А где Зан
msg-00847,24864,CONTEXT_ONLY,CONTEXT_ONLY,False,0,что 5.6 появится это жесткий инсайд будет?
msg-00848,24862,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"Создавай, у тебя получаеться"
msg-00849,24861,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Аххаахха
msg-00853,24857,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я на тстарт шёл
msg-00855,24856,CONTEXT_ONLY,CONTEXT_ONLY,False,0,У жёлтого банка
msg-00857,24851,CONTEXT_ONLY,CONTEXT_ONLY,False,0,кого ?)
msg-00859,24853,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"Но смешно, продолжай"
msg-00861,24849,CONTEXT_ONLY,CONTEXT_ONLY,False,0,нагрели на репутейшен
msg-00862,24848,CONTEXT_ONLY,CONTEXT_ONLY,False,0,пф изи
msg-00865,24844,CONTEXT_ONLY,CONTEXT_ONLY,False,0,реалии
msg-00868,24841,CONTEXT_ONLY,CONTEXT_ONLY,False,0,но ладно
msg-00869,24840,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Всё налажено
msg-00872,24837,CONTEXT_ONLY,CONTEXT_ONLY,False,0,900 друзей
msg-00873,24836,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Пару чатов
msg-00874,24835,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Так я же общительный мальчик
msg-00875,24834,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Разьебал по фактам
msg-00882,24827,CONTEXT_ONLY,CONTEXT_ONLY,False,0,диалог закончился
msg-00890,24818,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Как не прочекать
msg-00891,24817,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ну так база ебать
msg-00892,24816,CONTEXT_ONLY,CONTEXT_ONLY,False,0,на 99% было
msg-00893,24815,CONTEXT_ONLY,CONTEXT_ONLY,False,0,прочитано
msg-00894,24813,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"выбьет, выбьет .."
msg-00898,24810,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Первое сообщение к слову
msg-00899,24809,CONTEXT_ONLY,CONTEXT_ONLY,False,0,В бу
msg-00903,24796,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Че как будет
msg-00905,24798,CONTEXT_ONLY,CONTEXT_ONLY,False,0,что б сливали инсайды
msg-00908,24803,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я такого не говорил
msg-00909,24795,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ну посмотрим
msg-00910,24794,CONTEXT_ONLY,CONTEXT_ONLY,False,0,не фейк?
msg-00911,24802,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Да нееее
msg-00912,24801,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я просто с общаюсь
msg-00913,24800,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ааа
msg-00914,24799,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Дайте абузик в общак
msg-00916,24793,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Нет
msg-00918,24790,CONTEXT_ONLY,CONTEXT_ONLY,False,0,5.6 не появилась?
msg-00919,24789,CONTEXT_ONLY,CONTEXT_ONLY,False,0,прислушайся
msg-00920,24788,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ты придумай
msg-00921,24786,CONTEXT_ONLY,CONTEXT_ONLY,False,0,мудрые слова говорит
msg-00923,24783,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я тоже
msg-00925,24785,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ХАХАХАХАХАХ
msg-00928,24780,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Да почему же 😂
msg-00929,24779,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Бл
msg-00931,24777,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я далбаеб
msg-00935,24773,CONTEXT_ONLY,CONTEXT_ONLY,False,0,закрывай шорты брат
msg-00941,24763,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Интересно почему
msg-00942,24762,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Увидеть то увижу
msg-00943,24765,CONTEXT_ONLY,CONTEXT_ONLY,False,0,и рефку толкают
msg-00945,24761,CONTEXT_ONLY,CONTEXT_ONLY,False,0,увидишь
msg-00946,24760,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Почему?
msg-00947,24759,CONTEXT_ONLY,CONTEXT_ONLY,False,0,+
msg-00949,24758,CONTEXT_ONLY,CONTEXT_ONLY,False,0,не надолго
msg-00950,24756,CONTEXT_ONLY,CONTEXT_ONLY,False,0,короче нагрели гоев
msg-00951,24755,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Полилась блядотка
msg-00952,24753,CONTEXT_ONLY,CONTEXT_ONLY,False,0,крупинок из муки
msg-00953,24751,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Кбать солана пробитие
msg-00954,24750,CONTEXT_ONLY,CONTEXT_ONLY,False,0,извини 10 лярдов
msg-00955,24749,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я нищий опять?
msg-00956,24747,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Какой лям
msg-00957,24746,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Пидорас
msg-00958,24745,CONTEXT_ONLY,CONTEXT_ONLY,False,0,кидай сюда
msg-00960,24743,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А тебе покажу) хочешь?
msg-00961,24742,CONTEXT_ONLY,CONTEXT_ONLY,False,0,15
msg-00962,24741,CONTEXT_ONLY,CONTEXT_ONLY,False,0,13
msg-00963,24740,CONTEXT_ONLY,CONTEXT_ONLY,False,0,или сколько тебе там
msg-00964,24739,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Просто отсосал Никите
msg-00966,24737,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Истину
msg-00967,24736,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Так что даже 20 нету(
msg-00969,24734,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Хочешь?
msg-00973,24729,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А пока Беар трап
msg-00974,24728,CONTEXT_ONLY,CONTEXT_ONLY,False,0,±
msg-00977,24725,CONTEXT_ONLY,CONTEXT_ONLY,False,0,+
msg-00980,24722,CONTEXT_ONLY,CONTEXT_ONLY,False,0,че ты несешь
msg-00983,24716,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Остаётся ещё приклад как план б
msg-00984,24719,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Все конечно хорошо
msg-00985,24718,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Крипто цыган
msg-00988,24714,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Цыган какой то
msg-00992,24710,CONTEXT_ONLY,CONTEXT_ONLY,False,0,заебали
msg-00994,24707,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ахахах
msg-00995,24706,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Бебебебе обиженка
msg-00998,24704,CONTEXT_ONLY,CONTEXT_ONLY,False,0,иди нахуй
msg-01001,24699,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а)
msg-01003,24697,CONTEXT_ONLY,CONTEXT_ONLY,False,1,@apri0ri
msg-01004,24698,CONTEXT_ONLY,CONTEXT_ONLY,False,0,hahahaha
msg-01010,24690,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Лудик
msg-01011,24688,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Минимакс
msg-01012,24689,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Хуясе
msg-01014,24685,CONTEXT_ONLY,CONTEXT_ONLY,False,0,аххахахаха
msg-01015,24683,CONTEXT_ONLY,CONTEXT_ONLY,False,0,и спит аки младенец! ))
msg-01020,24678,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"если что, Сайга это карабин)"
msg-01023,24675,CONTEXT_ONLY,CONTEXT_ONLY,False,0,\
msg-01032,24664,NEEDS_ENRICHMENT,CONTEXT_ONLY,False,1,https://www.youtube.com/watch?v=bsxztF3ixsw
msg-01033,24663,NEEDS_ENRICHMENT,CONTEXT_ONLY,False,1,https://www.youtube.com/watch?v=bsxztF3ixsw
msg-01036,24660,CONTEXT_ONLY,CONTEXT_ONLY,False,0,сукаа
msg-01040,24655,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Так что всё в порядке
msg-01041,24654,CONTEXT_ONLY,CONTEXT_ONLY,False,0,НДС
msg-01044,24651,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Некому платить
msg-01045,24650,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я не резидент стран
msg-01046,24648,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а налоги платишь?
msg-01048,24643,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Вот так вот
msg-01049,24642,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я работаю в приватке асати
msg-01050,24640,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Tokenmaxxing
msg-01051,24641,CONTEXT_ONLY,CONTEXT_ONLY,False,0,работяга
msg-01055,24634,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,красавчик
msg-01066,24623,CONTEXT_ONLY,CONTEXT_ONLY,False,0,мдо как дела?
msg-01067,24622,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ага
msg-01068,24621,CONTEXT_ONLY,CONTEXT_ONLY,False,0,мир?
msg-01076,24612,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Хахаэаха
msg-01077,24611,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ебать ты отыскал
msg-01078,24606,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,Хаха
msg-01079,24607,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Russian p2p
msg-01080,24605,NEEDS_ENRICHMENT,CONTEXT_ONLY,False,1,https://www.youtube.com/watch?v=bsxztF3ixsw
msg-01087,24602,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"ага, уже есть и такое :)))"
msg-01092,24597,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я боюсь женщин
msg-01093,24596,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,У меня будет муж)
msg-01096,24591,CONTEXT_ONLY,CONTEXT_ONLY,False,0,пиздец
msg-01097,24593,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Яндекс иго-го
msg-01099,24587,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Там опасно
msg-01100,24586,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Мама не разрешает
msg-01102,24585,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Нет
msg-01103,24584,CONTEXT_ONLY,CONTEXT_ONLY,False,0,на завод
msg-01104,24583,CONTEXT_ONLY,CONTEXT_ONLY,False,0,иди работай
msg-01105,24582,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Дайте мне нахуй
msg-01112,24575,CONTEXT_ONLY,CONTEXT_ONLY,False,0,факт
msg-01113,24574,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,спасибо
msg-01114,24573,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ну факт 100%
msg-01116,24571,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,на тест
msg-01125,24560,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"Артем, это отклик?"
msg-01127,24558,NEEDS_ENRICHMENT,ATTACH_AS_CORROBORATING_EVIDENCE,False,1,https://t.me/vibecoderchat/127903
msg-01133,24551,CONTEXT_ONLY,CONTEXT_ONLY,False,0,/r/onlyfans таки да!
msg-01136,24547,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ТолькоВентиляторы
msg-01139,24543,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,это где такие цены
msg-01145,24537,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я не понимаю
msg-01149,24533,CONTEXT_ONLY,CONTEXT_ONLY,False,0,По просадке ?
msg-01150,24532,CONTEXT_ONLY,CONTEXT_ONLY,False,0,еба😳
msg-01152,24529,CONTEXT_ONLY,CONTEXT_ONLY,False,0,это шорт?
msg-01155,24526,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я про другое спрашивал
msg-01157,24524,CONTEXT_ONLY,CONTEXT_ONLY,False,0,да не за что
msg-01158,24523,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"Как бы я жил, спасибо"
msg-01163,24518,CONTEXT_ONLY,CONTEXT_ONLY,False,0,прям сильной
msg-01165,24516,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ахуееш
msg-01166,24515,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Работяги пиздец
msg-01168,24512,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Уник не кончили
msg-01169,24510,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"это да, проблема пропок"
msg-01172,24508,CONTEXT_ONLY,CONTEXT_ONLY,False,0,😁😁
msg-01174,24506,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Да да
msg-01175,24505,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ага
msg-01191,24489,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а зачем?
msg-01192,24488,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Не свидимся надеюсь
msg-01193,24487,CONTEXT_ONLY,CONTEXT_ONLY,False,0,и его брат
msg-01194,24486,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Лан давай
msg-01195,24485,CONTEXT_ONLY,CONTEXT_ONLY,False,0,он тоже
msg-01197,24483,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"ладно маленький, заканчивай"
msg-01199,24481,CONTEXT_ONLY,CONTEXT_ONLY,False,0,жалкий
msg-01200,24480,CONTEXT_ONLY,CONTEXT_ONLY,False,0,и сразу на меня переключаться
msg-01201,24478,CONTEXT_ONLY,CONTEXT_ONLY,False,0,не арахисов
msg-01202,24477,CONTEXT_ONLY,CONTEXT_ONLY,False,0,140 долярив украли
msg-01204,24475,CONTEXT_ONLY,CONTEXT_ONLY,False,0,долларов
msg-01205,24474,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ок
msg-01207,24471,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а почему так спредит альта
msg-01209,24472,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ебаный клоун
msg-01212,24467,CONTEXT_ONLY,CONTEXT_ONLY,False,0,че ты несешь
msg-01214,24465,CONTEXT_ONLY,CONTEXT_ONLY,False,0,?
msg-01216,24463,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Завод твоя стезя
msg-01218,24461,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Блять
msg-01219,24460,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ну чел
msg-01221,24458,CONTEXT_ONLY,CONTEXT_ONLY,False,0,молодец
msg-01222,24457,CONTEXT_ONLY,CONTEXT_ONLY,False,0,психологически ему 17
msg-01225,24454,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Получается
msg-01226,24453,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Сосать
msg-01227,24452,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я выиграл эту жизнь
msg-01229,24450,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ахахах
msg-01232,24447,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Пмздееец
msg-01235,24444,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Возродился
msg-01236,24443,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Потом от кринжа
msg-01237,24442,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я умер от смеха
msg-01238,24441,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Блять
msg-01239,24440,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Нахцй
msg-01240,24439,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Остановись
msg-01241,24438,CONTEXT_ONLY,CONTEXT_ONLY,False,0,и таких еще очень много
msg-01242,24437,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ахахаххахаха
msg-01244,24434,CONTEXT_ONLY,CONTEXT_ONLY,False,0,туда сюда миллионер
msg-01245,24433,CONTEXT_ONLY,CONTEXT_ONLY,False,0,долбоеб
msg-01246,24432,CONTEXT_ONLY,CONTEXT_ONLY,False,0,почитай
msg-01248,24430,CONTEXT_ONLY,CONTEXT_ONLY,False,0,не видел?
msg-01250,24428,CONTEXT_ONLY,CONTEXT_ONLY,False,0,это я
msg-01252,24427,CONTEXT_ONLY,CONTEXT_ONLY,False,0,хахахахах
msg-01260,24418,CONTEXT_ONLY,CONTEXT_ONLY,False,0,или они не проигрывают?
msg-01263,24414,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ахахахах
msg-01266,24411,CONTEXT_ONLY,CONTEXT_ONLY,False,0,какая выборка
msg-01275,24402,CONTEXT_ONLY,CONTEXT_ONLY,False,0,кого угодно попроси
msg-01276,24401,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я хз
msg-01278,24399,CONTEXT_ONLY,CONTEXT_ONLY,False,0,как карту юзать
msg-01280,24397,CONTEXT_ONLY,CONTEXT_ONLY,False,0,натренировали
msg-01289,24388,CONTEXT_ONLY,CONTEXT_ONLY,False,0,😁😁
